row_id,microbusiness_density
13249_2022-12-01,1.0927430652843935
13249_2023-01-01,1.1768002241524236
13249_2023-02-01,0.4202857943401513
13249_2023-03-01,0.4202857943401513
13249_2023-04-01,0.4202857943401513
13249_2023-05-01,0.4202857943401513
13249_2023-06-01,0.4202857943401513
13251_2022-11-01,2.4877872263434053
13251_2022-12-01,2.4877872263434053
13251_2023-01-01,2.4877872263434053
13251_2023-02-01,0.8684639044689704
13251_2023-03-01,0.8684639044689704
13251_2023-04-01,0.8684639044689704
13251_2023-05-01,0.8684639044689704
13251_2023-06-01,0.8684639044689704
13253_2022-11-01,1.0009598244892364
13253_2022-12-01,0.9735362676539147
13253_2023-01-01,0.904977375565611
13253_2023-02-01,0.31537090360619774
13253_2023-03-01,0.31537090360619774
13253_2023-04-01,0.31537090360619774
13253_2023-05-01,0.31537090360619774
13253_2023-06-01,0.31537090360619774
13255_2022-11-01,4.013982168807195
13255_2022-12-01,4.010054593299556
13255_2023-01-01,4.002199442284278
13255_2023-02-01,1.4001806684733513
13255_2023-03-01,1.4001806684733513
13255_2023-04-01,1.4001806684733513
13255_2023-05-01,1.4001806684733513
13255_2023-06-01,1.4001806684733513
13257_2022-11-01,2.968255490553371
13257_2022-12-01,2.9586650043157188
13257_2023-01-01,2.9155078162462837
13257_2023-02-01,1.0213867843099644
13257_2023-03-01,1.0213867843099644
13257_2023-04-01,1.0213867843099644
13257_2023-05-01,1.0213867843099644
13257_2023-06-01,1.0213867843099644
13259_2022-11-01,0.9083227714406422
13259_2022-12-01,0.9083227714406422
13259_2023-01-01,1.0139416983523446
13259_2023-02-01,0.35910435149978875
13259_2023-03-01,0.35910435149978875
13259_2023-04-01,0.35910435149978875
13259_2023-05-01,0.35910435149978875
13259_2023-06-01,0.35910435149978875
13261_2022-11-01,1.7861032454802874
13261_2022-12-01,1.7817468961010674
13261_2023-01-01,1.7904595948595077
13261_2023-02-01,0.6273143106077107
13261_2023-03-01,0.6273143106077107
13261_2023-04-01,0.6273143106077107
13261_2023-05-01,0.6273143106077107
13261_2023-06-01,0.6273143106077107
13263_2022-11-01,0.9648942722233628
13263_2022-12-01,0.9648942722233628
13263_2023-01-01,1.0059536029562717
13263_2023-02-01,0.34900431122972697
13263_2023-03-01,0.34900431122972697
13263_2023-04-01,0.34900431122972697
13263_2023-05-01,0.34900431122972697
13263_2023-06-01,0.34900431122972697
13265_2022-11-01,0.436046511627907
13265_2022-12-01,0.436046511627907
13265_2023-01-01,0.436046511627907
13265_2023-02-01,0.14534883720930233
13265_2023-03-01,0.14534883720930233
13265_2023-04-01,0.14534883720930233
13265_2023-05-01,0.14534883720930233
13265_2023-06-01,0.14534883720930233
13267_2022-11-01,1.5170396055697026
13267_2022-12-01,1.5170396055697026
13267_2023-01-01,1.614563580213469
13267_2023-02-01,0.5634718534973181
13267_2023-03-01,0.5634718534973181
13267_2023-04-01,0.5634718534973181
13267_2023-05-01,0.5634718534973181
13267_2023-06-01,0.5634718534973181
13269_2022-11-01,1.2306217036918652
13269_2022-12-01,1.2306217036918652
13269_2023-01-01,1.2625859037877578
13269_2023-02-01,0.4474988013424964
13269_2023-03-01,0.4474988013424964
13269_2023-04-01,0.4474988013424964
13269_2023-05-01,0.4474988013424964
13269_2023-06-01,0.4474988013424964
13271_2022-11-01,0.7805639574592643
13271_2022-12-01,0.7708069079910235
13271_2023-01-01,0.9074056005463947
13271_2023-02-01,0.3219826324519465
13271_2023-03-01,0.3219826324519465
13271_2023-04-01,0.3219826324519465
13271_2023-05-01,0.3219826324519465
13271_2023-06-01,0.3219826324519465
13273_2022-11-01,0.8286898128304043
13273_2022-12-01,0.842977568224032
13273_2023-01-01,0.8144020574367767
13273_2023-02-01,0.2857551078725532
13273_2023-03-01,0.2857551078725532
13273_2023-04-01,0.2857551078725532
13273_2023-05-01,0.2857551078725532
13273_2023-06-01,0.2857551078725532
13275_2022-11-01,4.224866356268322
13275_2022-12-01,4.265103178708973
13275_2023-01-01,4.2104960625395185
13275_2023-02-01,1.4743921365752717
13275_2023-03-01,1.4743921365752717
13275_2023-04-01,1.4743921365752717
13275_2023-05-01,1.4743921365752717
13275_2023-06-01,1.4743921365752717
13277_2022-11-01,2.079627413564475
13277_2022-12-01,2.0893301853229405
13277_2023-01-01,2.079627413564475
13277_2023-02-01,0.7277078818849252
13277_2023-03-01,0.7277078818849252
13277_2023-04-01,0.7277078818849252
13277_2023-05-01,0.7277078818849252
13277_2023-06-01,0.7277078818849252
13279_2022-11-01,2.0583190394511153
13279_2022-12-01,2.078498637877106
13279_2023-01-01,2.088588437090102
13279_2023-02-01,0.7315104429421854
13279_2023-03-01,0.7315104429421854
13279_2023-04-01,0.7315104429421854
13279_2023-05-01,0.7315104429421854
13279_2023-06-01,0.7315104429421854
13281_2022-11-01,7.822528136917496
13281_2022-12-01,7.79462375592968
13281_2023-01-01,7.617896009673519
13281_2023-02-01,2.669519114500977
13281_2023-03-01,2.669519114500977
13281_2023-04-01,2.669519114500977
13281_2023-05-01,2.669519114500977
13281_2023-06-01,2.669519114500977
13283_2022-11-01,0.9396533723115472
13283_2022-12-01,0.960534558362915
13283_2023-01-01,1.0022969304656504
13283_2023-02-01,0.3549801628732512
13283_2023-03-01,0.3549801628732512
13283_2023-04-01,0.3549801628732512
13283_2023-05-01,0.3549801628732512
13283_2023-06-01,0.3549801628732512
13285_2022-11-01,5.160576703028454
13285_2022-12-01,5.213975131588985
13285_2023-01-01,5.2616522999466016
13285_2023-02-01,1.8403386986040124
13285_2023-03-01,1.8403386986040124
13285_2023-04-01,1.8403386986040124
13285_2023-05-01,1.8403386986040124
13285_2023-06-01,1.8403386986040124
13287_2022-11-01,1.6499175041247938
13287_2022-12-01,1.664916754162292
13287_2023-01-01,1.544922753862307
13287_2023-02-01,0.5399730013499325
13287_2023-03-01,0.5399730013499325
13287_2023-04-01,0.5399730013499325
13287_2023-05-01,0.5399730013499325
13287_2023-06-01,0.5399730013499325
13289_2022-11-01,1.9135802469135803
13289_2022-12-01,1.8981481481481481
13289_2023-01-01,1.9290123456790123
13289_2023-02-01,0.6790123456790124
13289_2023-03-01,0.6790123456790124
13289_2023-04-01,0.6790123456790124
13289_2023-05-01,0.6790123456790124
13289_2023-06-01,0.6790123456790124
13291_2022-11-01,6.421434169278998
13291_2022-12-01,6.3822492163009406
13291_2023-01-01,6.357758620689655
13291_2023-02-01,2.2237460815047023
13291_2023-03-01,2.2237460815047023
13291_2023-04-01,2.2237460815047023
13291_2023-05-01,2.2237460815047023
13291_2023-06-01,2.2237460815047023
13293_2022-11-01,2.059692953180128
13293_2022-12-01,2.0501573376561457
13293_2023-01-01,2.0215504910841995
13293_2023-02-01,0.7056355487746734
13293_2023-03-01,0.7056355487746734
13293_2023-04-01,0.7056355487746734
13293_2023-05-01,0.7056355487746734
13293_2023-06-01,0.7056355487746734
13295_2022-11-01,2.9559523585526932
13295_2022-12-01,2.9239656048318814
13295_2023-01-01,2.9728865222872414
13295_2023-02-01,1.0405102828005344
13295_2023-03-01,1.0405102828005344
13295_2023-04-01,1.0405102828005344
13295_2023-05-01,1.0405102828005344
13295_2023-06-01,1.0405102828005344
13297_2022-11-01,9.50496424356037
13297_2022-12-01,9.581337221412205
13297_2023-01-01,9.47302645282233
13297_2023-02-01,3.313198639172395
13297_2023-03-01,3.313198639172395
13297_2023-04-01,3.313198639172395
13297_2023-05-01,3.313198639172395
13297_2023-06-01,3.313198639172395
13299_2022-11-01,2.1896469378008008
13299_2022-12-01,2.196994746316911
13299_2023-01-01,2.200668650574966
13299_2023-02-01,0.7715198941915574
13299_2023-03-01,0.7715198941915574
13299_2023-04-01,0.7715198941915574
13299_2023-05-01,0.7715198941915574
13299_2023-06-01,0.7715198941915574
13301_2022-11-01,1.545147271849348
13301_2022-12-01,1.5934331240946402
13301_2023-01-01,1.5934331240946402
13301_2023-02-01,0.5552873008208595
13301_2023-03-01,0.5552873008208595
13301_2023-04-01,0.5552873008208595
13301_2023-05-01,0.5552873008208595
13301_2023-06-01,0.5552873008208595
13303_2022-11-01,1.450566229800229
13303_2022-12-01,1.450566229800229
13303_2023-01-01,1.4696526275607584
13303_2023-02-01,0.5153327395342919
13303_2023-03-01,0.5153327395342919
13303_2023-04-01,0.5153327395342919
13303_2023-05-01,0.5153327395342919
13303_2023-06-01,0.5153327395342919
13305_2022-11-01,1.8082865168539324
13305_2022-12-01,1.834620786516854
13305_2023-01-01,1.8302317415730338
13305_2023-02-01,0.6408005617977528
13305_2023-03-01,0.6408005617977528
13305_2023-04-01,0.6408005617977528
13305_2023-05-01,0.6408005617977528
13305_2023-06-01,0.6408005617977528
13307_2022-11-01,0.6486486486486486
13307_2022-12-01,0.6486486486486486
13307_2023-01-01,0.7027027027027027
13307_2023-02-01,0.2702702702702703
13307_2023-03-01,0.2702702702702703
13307_2023-04-01,0.2702702702702703
13307_2023-05-01,0.2702702702702703
13307_2023-06-01,0.2702702702702703
13309_2022-11-01,0.8572789331639942
13309_2022-12-01,0.8572789331639942
13309_2023-01-01,0.8890300047626608
13309_2023-02-01,0.3175107159866645
13309_2023-03-01,0.3175107159866645
13309_2023-04-01,0.3175107159866645
13309_2023-05-01,0.3175107159866645
13309_2023-06-01,0.3175107159866645
13311_2022-11-01,4.480206847360913
13311_2022-12-01,4.520328102710414
13311_2023-01-01,4.783345221112696
13311_2023-02-01,1.6761768901569187
13311_2023-03-01,1.6761768901569187
13311_2023-04-01,1.6761768901569187
13311_2023-05-01,1.6761768901569187
13311_2023-06-01,1.6761768901569187
13313_2022-11-01,4.128831059921119
13313_2022-12-01,4.113107171403488
13313_2023-01-01,4.1550375407838365
13313_2023-02-01,1.454459687880813
13313_2023-03-01,1.454459687880813
13313_2023-04-01,1.454459687880813
13313_2023-05-01,1.454459687880813
13313_2023-06-01,1.454459687880813
13315_2022-11-01,0.7125890736342043
13315_2022-12-01,0.7125890736342043
13315_2023-01-01,0.7125890736342043
13315_2023-02-01,0.25150202598854265
13315_2023-03-01,0.25150202598854265
13315_2023-04-01,0.25150202598854265
13315_2023-05-01,0.25150202598854265
13315_2023-06-01,0.25150202598854265
13317_2022-11-01,2.556706437655697
13317_2022-12-01,2.556706437655697
13317_2023-01-01,2.582929067785499
13317_2023-02-01,0.9046807394781697
13317_2023-03-01,0.9046807394781697
13317_2023-04-01,0.9046807394781697
13317_2023-05-01,0.9046807394781697
13317_2023-06-01,0.9046807394781697
13319_2022-11-01,2.3228803716608595
13319_2022-12-01,2.33739837398374
13319_2023-01-01,2.35191637630662
13319_2023-02-01,0.8275261324041812
13319_2023-03-01,0.8275261324041812
13319_2023-04-01,0.8275261324041812
13319_2023-05-01,0.8275261324041812
13319_2023-06-01,0.8275261324041812
13321_2022-11-01,0.8755703539277346
13321_2022-12-01,0.8879023307436182
13321_2023-01-01,0.8755703539277346
13321_2023-02-01,0.30829942039708963
13321_2023-03-01,0.30829942039708963
13321_2023-04-01,0.30829942039708963
13321_2023-05-01,0.30829942039708963
13321_2023-06-01,0.30829942039708963
15001_2022-11-01,7.761175049278311
15001_2022-12-01,7.769441088573791
15001_2023-01-01,7.808227888344884
15001_2023-02-01,2.7373307051567366
15001_2023-03-01,2.7373307051567366
15001_2023-04-01,2.7373307051567366
15001_2023-05-01,2.7373307051567366
15001_2023-06-01,2.7373307051567366
15003_2022-11-01,5.89879063341576
15003_2022-12-01,5.904672279676034
15003_2023-01-01,5.792921000730826
15003_2023-02-01,2.0282919699260162
15003_2023-03-01,2.0282919699260162
15003_2023-04-01,2.0282919699260162
15003_2023-05-01,2.0282919699260162
15003_2023-06-01,2.0282919699260162
15005_2022-11-01,2.127659574468085
15005_2022-12-01,2.127659574468085
15005_2023-01-01,4.25531914893617
15005_2023-02-01,2.127659574468085
15005_2023-03-01,2.127659574468085
15005_2023-04-01,2.127659574468085
15005_2023-05-01,2.127659574468085
15005_2023-06-01,2.127659574468085
15007_2022-11-01,11.32253334264367
15007_2022-12-01,11.296348020389638
15007_2023-01-01,11.177641226171357
15007_2023-02-01,3.9225612736540745
15007_2023-03-01,3.9225612736540745
15007_2023-04-01,3.9225612736540745
15007_2023-05-01,3.9225612736540745
15007_2023-06-01,3.9225612736540745
15009_2022-11-01,12.466901173309727
15009_2022-12-01,12.456030004426118
15009_2023-01-01,12.582601470713847
15009_2023-02-01,4.40825898230329
15009_2023-03-01,4.40825898230329
15009_2023-04-01,4.40825898230329
15009_2023-05-01,4.40825898230329
15009_2023-06-01,4.40825898230329
16001_2022-11-01,11.991123663506153
16001_2022-12-01,12.039002084594177
16001_2023-01-01,11.797458140004034
16001_2023-02-01,4.1301862685764235
16001_2023-03-01,4.1301862685764235
16001_2023-04-01,4.1301862685764235
16001_2023-05-01,4.1301862685764235
16001_2023-06-01,4.1301862685764235
16003_2022-11-01,3.088803088803089
16003_2022-12-01,3.1439602868174292
16003_2023-01-01,3.088803088803089
16003_2023-02-01,1.075565361279647
16003_2023-03-01,1.075565361279647
16003_2023-04-01,1.075565361279647
16003_2023-05-01,1.075565361279647
16003_2023-06-01,1.075565361279647
16005_2022-11-01,4.525723598639775
16005_2022-12-01,4.517888204597809
16005_2023-01-01,4.5413943867237085
16005_2023-02-01,1.5921520693275664
16005_2023-03-01,1.5921520693275664
16005_2023-04-01,1.5921520693275664
16005_2023-05-01,1.5921520693275664
16005_2023-06-01,1.5921520693275664
16007_2022-11-01,2.8347143480156998
16007_2022-12-01,2.856519843000436
16007_2023-01-01,2.791103358046228
16007_2023-02-01,0.981247274313127
16007_2023-03-01,0.981247274313127
16007_2023-04-01,0.981247274313127
16007_2023-05-01,0.981247274313127
16007_2023-06-01,0.981247274313127
16009_2022-11-01,2.7445652173913047
16009_2022-12-01,2.717391304347826
16009_2023-01-01,2.676630434782609
16009_2023-02-01,0.9375
16009_2023-03-01,0.9375
16009_2023-04-01,0.9375
16009_2023-05-01,0.9375
16009_2023-06-01,0.9375
16011_2022-11-01,3.451418849121954
16011_2022-12-01,3.451418849121954
16011_2023-01-01,3.4028073160357297
16011_2023-02-01,1.1909825606125053
16011_2023-03-01,1.1909825606125053
16011_2023-04-01,1.1909825606125053
16011_2023-05-01,1.1909825606125053
16011_2023-06-01,1.1909825606125053
16013_2022-11-01,14.635061940258487
16013_2022-12-01,14.672601490856438
16013_2023-01-01,14.254303641336408
16013_2023-02-01,4.998123022470102
16013_2023-03-01,4.998123022470102
16013_2023-04-01,4.998123022470102
16013_2023-05-01,4.998123022470102
16013_2023-06-01,4.998123022470102
16015_2022-11-01,5.33270410571024
16015_2022-12-01,5.269781343400975
16015_2023-01-01,5.33270410571024
16015_2023-02-01,1.8719521787006448
16015_2023-03-01,1.8719521787006448
16015_2023-04-01,1.8719521787006448
16015_2023-05-01,1.8719521787006448
16015_2023-06-01,1.8719521787006448
16017_2022-11-01,9.644533869885983
16017_2022-12-01,9.647216633132127
16017_2023-01-01,9.435278336686787
16017_2023-02-01,3.302481556002683
16017_2023-03-01,3.302481556002683
16017_2023-04-01,3.302481556002683
16017_2023-05-01,3.302481556002683
16017_2023-06-01,3.302481556002683
16019_2022-11-01,8.069205301942542
16019_2022-12-01,8.101244793582609
16019_2023-01-01,7.920874322127422
16019_2023-02-01,2.7720093507849675
16019_2023-03-01,2.7720093507849675
16019_2023-04-01,2.7720093507849675
16019_2023-05-01,2.7720093507849675
16019_2023-06-01,2.7720093507849675
16021_2022-11-01,99.81449148843299
16021_2022-12-01,100.742034046268
16021_2023-01-01,102.22610213880401
16021_2023-02-01,35.75949367088608
16021_2023-03-01,35.75949367088608
16021_2023-04-01,35.75949367088608
16021_2023-05-01,35.75949367088608
16021_2023-06-01,35.75949367088608
16023_2022-11-01,2.5718608169440245
16023_2022-12-01,2.723146747352496
16023_2023-01-01,2.773575390821987
16023_2023-02-01,0.9581442259203228
16023_2023-03-01,0.9581442259203228
16023_2023-04-01,0.9581442259203228
16023_2023-05-01,0.9581442259203228
16023_2023-06-01,0.9581442259203228
16025_2022-11-01,3.6241610738255035
16025_2022-12-01,3.6241610738255035
16025_2023-01-01,3.8926174496644297
16025_2023-02-01,1.342281879194631
16025_2023-03-01,1.342281879194631
16025_2023-04-01,1.342281879194631
16025_2023-05-01,1.342281879194631
16025_2023-06-01,1.342281879194631
16027_2022-11-01,4.868219898489574
16027_2022-12-01,4.906744939766404
16027_2023-01-01,4.865162355531096
16027_2023-02-01,1.7018284106891701
16027_2023-03-01,1.7018284106891701
16027_2023-04-01,1.7018284106891701
16027_2023-05-01,1.7018284106891701
16027_2023-06-01,1.7018284106891701
16029_2022-11-01,2.016370533040527
16029_2022-12-01,2.016370533040527
16029_2023-01-01,2.016370533040527
16029_2023-02-01,0.6987422639249351
16029_2023-03-01,0.6987422639249351
16029_2023-04-01,0.6987422639249351
16029_2023-05-01,0.6987422639249351
16029_2023-06-01,0.6987422639249351
16031_2022-11-01,3.1093339699212224
16031_2022-12-01,3.115301981379804
16031_2023-01-01,3.0615898782525663
16031_2023-02-01,1.0742420625447602
16031_2023-03-01,1.0742420625447602
16031_2023-04-01,1.0742420625447602
16031_2023-05-01,1.0742420625447602
16031_2023-06-01,1.0742420625447602
16033_2022-11-01,0.9202453987730062
16033_2022-12-01,0.9202453987730062
16033_2023-01-01,0.9202453987730062
16033_2023-02-01,0.3067484662576687
16033_2023-03-01,0.3067484662576687
16033_2023-04-01,0.3067484662576687
16033_2023-05-01,0.3067484662576687
16033_2023-06-01,0.3067484662576687
16035_2022-11-01,2.1721311475409837
16035_2022-12-01,2.199453551912568
16035_2023-01-01,2.2131147540983607
16035_2023-02-01,0.778688524590164
16035_2023-03-01,0.778688524590164
16035_2023-04-01,0.778688524590164
16035_2023-05-01,0.778688524590164
16035_2023-06-01,0.778688524590164
16037_2022-11-01,4.732394366197183
16037_2022-12-01,4.788732394366197
16037_2023-01-01,4.704225352112676
16037_2023-02-01,1.6338028169014085
16037_2023-03-01,1.6338028169014085
16037_2023-04-01,1.6338028169014085
16037_2023-05-01,1.6338028169014085
16037_2023-06-01,1.6338028169014085
16039_2022-11-01,2.2547861025762233
16039_2022-12-01,2.297329236587095
16039_2023-01-01,2.2358780430158354
16039_2023-02-01,0.784684471756086
16039_2023-03-01,0.784684471756086
16039_2023-04-01,0.784684471756086
16039_2023-05-01,0.784684471756086
16039_2023-06-01,0.784684471756086
16041_2022-11-01,3.066260632153733
16041_2022-12-01,3.087262417305471
16041_2023-01-01,3.055759739577864
16041_2023-02-01,1.0710910427386329
16041_2023-03-01,1.0710910427386329
16041_2023-04-01,1.0710910427386329
16041_2023-05-01,1.0710910427386329
16041_2023-06-01,1.0710910427386329
16043_2022-11-01,4.728581425572329
16043_2022-12-01,4.718584424672598
16043_2023-01-01,4.658602419274218
16043_2023-02-01,1.629511146656003
16043_2023-03-01,1.629511146656003
16043_2023-04-01,1.629511146656003
16043_2023-05-01,1.629511146656003
16043_2023-06-01,1.629511146656003
16045_2022-11-01,5.513558499202442
16045_2022-12-01,5.534364380331507
16045_2023-01-01,5.3679173312989805
16045_2023-02-01,1.8794645953256122
16045_2023-03-01,1.8794645953256122
16045_2023-04-01,1.8794645953256122
16045_2023-05-01,1.8794645953256122
16045_2023-06-01,1.8794645953256122
16047_2022-11-01,1.9642857142857142
16047_2022-12-01,1.9464285714285716
16047_2023-01-01,1.9464285714285716
16047_2023-02-01,0.6785714285714286
16047_2023-03-01,0.6785714285714286
16047_2023-04-01,0.6785714285714286
16047_2023-05-01,0.6785714285714286
16047_2023-06-01,0.6785714285714286
16049_2022-11-01,4.756520428162219
16049_2022-12-01,4.786672697120458
16049_2023-01-01,4.809286898839138
16049_2023-02-01,1.6809889944218301
16049_2023-03-01,1.6809889944218301
16049_2023-04-01,1.6809889944218301
16049_2023-05-01,1.6809889944218301
16049_2023-06-01,1.6809889944218301
16051_2022-11-01,7.879934292398826
16051_2022-12-01,7.999402658171138
16051_2023-01-01,7.86002289810344
16051_2023-02-01,2.7527502613370505
16051_2023-03-01,2.7527502613370505
16051_2023-04-01,2.7527502613370505
16051_2023-05-01,2.7527502613370505
16051_2023-06-01,2.7527502613370505
16053_2022-11-01,2.099282296650718
16053_2022-12-01,2.123205741626794
16053_2023-01-01,2.129186602870813
16053_2023-02-01,0.7476076555023924
16053_2023-03-01,0.7476076555023924
16053_2023-04-01,0.7476076555023924
16053_2023-05-01,0.7476076555023924
16053_2023-06-01,0.7476076555023924
16055_2022-11-01,10.274864571212811
16055_2022-12-01,10.283340910667087
16055_2023-01-01,10.059103203285739
16055_2023-02-01,3.5192220261533604
16055_2023-03-01,3.5192220261533604
16055_2023-04-01,3.5192220261533604
16055_2023-05-01,3.5192220261533604
16055_2023-06-01,3.5192220261533604
16057_2022-11-01,4.816456486452741
16057_2022-12-01,4.822699463104008
16057_2023-01-01,4.891372206267949
16057_2023-02-01,1.7136970907728806
16057_2023-03-01,1.7136970907728806
16057_2023-04-01,1.7136970907728806
16057_2023-05-01,1.7136970907728806
16057_2023-06-01,1.7136970907728806
16059_2022-11-01,3.569240196078431
16059_2022-12-01,3.615196078431373
16059_2023-01-01,3.615196078431373
16059_2023-02-01,1.2714460784313726
16059_2023-03-01,1.2714460784313726
16059_2023-04-01,1.2714460784313726
16059_2023-05-01,1.2714460784313726
16059_2023-06-01,1.2714460784313726
16061_2022-11-01,1.227436823104693
16061_2022-12-01,1.227436823104693
16061_2023-01-01,1.2996389891696751
16061_2023-02-01,0.4693140794223827
16061_2023-03-01,0.4693140794223827
16061_2023-04-01,0.4693140794223827
16061_2023-05-01,0.4693140794223827
16061_2023-06-01,0.4693140794223827
16063_2022-11-01,1.0472610096670247
16063_2022-12-01,1.0741138560687433
16063_2023-01-01,1.0741138560687433
16063_2023-02-01,0.37593984962406013
16063_2023-03-01,0.37593984962406013
16063_2023-04-01,0.37593984962406013
16063_2023-05-01,0.37593984962406013
16063_2023-06-01,0.37593984962406013
16065_2022-11-01,6.073735199138859
16065_2022-12-01,6.146393972012917
16065_2023-01-01,5.2152852529601725
16065_2023-02-01,1.8272335844994616
16065_2023-03-01,1.8272335844994616
16065_2023-04-01,1.8272335844994616
16065_2023-05-01,1.8272335844994616
16065_2023-06-01,1.8272335844994616
16067_2022-11-01,2.386776859504132
16067_2022-12-01,2.4264462809917355
16067_2023-01-01,2.4066115702479336
16067_2023-02-01,0.8396694214876034
16067_2023-03-01,0.8396694214876034
16067_2023-04-01,0.8396694214876034
16067_2023-05-01,0.8396694214876034
16067_2023-06-01,0.8396694214876034
16069_2022-11-01,3.885599169769855
16069_2022-12-01,3.8886514864782367
16069_2023-01-01,3.8276051523106034
16069_2023-02-01,1.3399670349795496
16069_2023-03-01,1.3399670349795496
16069_2023-04-01,1.3399670349795496
16069_2023-05-01,1.3399670349795496
16069_2023-06-01,1.3399670349795496
16071_2022-11-01,3.3251982916412444
16071_2022-12-01,3.3251982916412444
16071_2023-01-01,3.26418547895058
16071_2023-02-01,1.1287370347773031
16071_2023-03-01,1.1287370347773031
16071_2023-04-01,1.1287370347773031
16071_2023-05-01,1.1287370347773031
16071_2023-06-01,1.1287370347773031
16073_2022-11-01,2.1191751167825
16073_2022-12-01,2.130568531388857
16073_2023-01-01,2.130568531388857
16073_2023-02-01,0.7405719494132391
16073_2023-03-01,0.7405719494132391
16073_2023-04-01,0.7405719494132391
16073_2023-05-01,0.7405719494132391
16073_2023-06-01,0.7405719494132391
16075_2022-11-01,3.1549173194081814
16075_2022-12-01,3.1331592689295036
16075_2023-01-01,3.0461270670147953
16075_2023-02-01,1.0661444734551784
16075_2023-03-01,1.0661444734551784
16075_2023-04-01,1.0661444734551784
16075_2023-05-01,1.0661444734551784
16075_2023-06-01,1.0661444734551784
16077_2022-11-01,3.527890653860362
16077_2022-12-01,3.527890653860362
16077_2023-01-01,3.47247875877355
16077_2023-02-01,1.2190616919098634
16077_2023-03-01,1.2190616919098634
16077_2023-04-01,1.2190616919098634
16077_2023-05-01,1.2190616919098634
16077_2023-06-01,1.2190616919098634
16079_2022-11-01,3.456553048487758
16079_2022-12-01,3.485357657225156
16079_2023-01-01,3.4373499759961597
16079_2023-02-01,1.2001920307249159
16079_2023-03-01,1.2001920307249159
16079_2023-04-01,1.2001920307249159
16079_2023-05-01,1.2001920307249159
16079_2023-06-01,1.2001920307249159
16081_2022-11-01,9.173259947253754
16081_2022-12-01,9.242059396858158
16081_2023-01-01,9.379658296066964
16081_2023-02-01,3.2794404311432177
16081_2023-03-01,3.2794404311432177
16081_2023-04-01,3.2794404311432177
16081_2023-05-01,3.2794404311432177
16081_2023-06-01,3.2794404311432177
16083_2022-11-01,5.275208069057269
16083_2022-12-01,5.276755050895702
16083_2023-01-01,5.177748213235977
16083_2023-02-01,1.81306271464373
16083_2023-03-01,1.81306271464373
16083_2023-04-01,1.81306271464373
16083_2023-05-01,1.81306271464373
16083_2023-06-01,1.81306271464373
16085_2022-11-01,9.043277795242586
16085_2022-12-01,8.9804044849628
16085_2023-01-01,8.802263439170073
16085_2023-02-01,3.080792203709525
16085_2023-03-01,3.080792203709525
16085_2023-04-01,3.080792203709525
16085_2023-05-01,3.080792203709525
16085_2023-06-01,3.080792203709525
16087_2022-11-01,2.603712470412358
16087_2022-12-01,2.603712470412358
16087_2023-01-01,2.5663386072006977
16087_2023-02-01,0.8969727170798555
16087_2023-03-01,0.8969727170798555
16087_2023-04-01,0.8969727170798555
16087_2023-05-01,0.8969727170798555
16087_2023-06-01,0.8969727170798555
17001_2022-11-01,3.9896230494084355
17001_2022-12-01,3.98569238630557
17001_2023-01-01,3.9896230494084355
17001_2023-02-01,1.3973507330686687
17001_2023-03-01,1.3973507330686687
17001_2023-04-01,1.3973507330686687
17001_2023-05-01,1.3973507330686687
17001_2023-06-01,1.3973507330686687
17003_2022-11-01,2.2866572371522866
17003_2022-12-01,1.8151815181518154
17003_2023-01-01,1.933050447901933
17003_2023-02-01,0.6836397925506836
17003_2023-03-01,0.6836397925506836
17003_2023-04-01,0.6836397925506836
17003_2023-05-01,0.6836397925506836
17003_2023-06-01,0.6836397925506836
17005_2022-11-01,2.677787532923617
17005_2022-12-01,2.6704711735440445
17005_2023-01-01,2.633889376646181
17005_2023-02-01,0.9218612818261633
17005_2023-03-01,0.9218612818261633
17005_2023-04-01,0.9218612818261633
17005_2023-05-01,0.9218612818261633
17005_2023-06-01,0.9218612818261633
17007_2022-11-01,3.142177982469172
17007_2022-12-01,3.17684346060516
17007_2023-01-01,3.1718912494428766
17007_2023-02-01,1.109295300351607
17007_2023-03-01,1.109295300351607
17007_2023-04-01,1.109295300351607
17007_2023-05-01,1.109295300351607
17007_2023-06-01,1.109295300351607
17009_2022-11-01,1.7218289649894778
17009_2022-12-01,1.740960397933805
17009_2023-01-01,1.7792232638224603
17009_2023-02-01,0.6313372871628085
17009_2023-03-01,0.6313372871628085
17009_2023-04-01,0.6313372871628085
17009_2023-05-01,0.6313372871628085
17009_2023-06-01,0.6313372871628085
17011_2022-11-01,2.3631365961670614
17011_2022-12-01,2.3707719325036267
17011_2023-01-01,2.3555012598304956
17011_2023-02-01,0.8246163243490876
17011_2023-03-01,0.8246163243490876
17011_2023-04-01,0.8246163243490876
17011_2023-05-01,0.8246163243490876
17011_2023-06-01,0.8246163243490876
17013_2022-11-01,1.8508287292817678
17013_2022-12-01,1.8784530386740332
17013_2023-01-01,1.9337016574585635
17013_2023-02-01,0.6629834254143646
17013_2023-03-01,0.6629834254143646
17013_2023-04-01,0.6629834254143646
17013_2023-05-01,0.6629834254143646
17013_2023-06-01,0.6629834254143646
17015_2022-11-01,7.16848736145443
17015_2022-12-01,7.208356590383542
17015_2023-01-01,6.8894027589506415
17015_2023-02-01,2.416075273104218
17015_2023-03-01,2.416075273104218
17015_2023-04-01,2.416075273104218
17015_2023-05-01,2.416075273104218
